Subject Id,Subject Title,Subject Level,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"4.462","Building Structural Systems I",,"Permission of instructor",,,,"1.056[J],4.440[J]",,,,,,,,,
"4.463","Building Structural Systems II","G","4.440,4.462,permission of instructor",,,,,,Y,,,,"C. Mueller",,,
"4.464","Environmental Technologies in Buildings","G","",,,,"4.401",,Y,,,,,,,
"4.481","Building Technology Seminar","G","Permission of instructor",,,,,,Y,,,,"L. Norford",,,
"4.488","Preparation for S.M.B.T. Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  C. Mueller",,,
"4.489","Preparation for Building Technology Ph.D. Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.491","Independent Study in Building Technology","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.492","Independent Study in Building Technology","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.493","Independent Study in Building Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.494","Independent Study in Building Technology","G","Permission of instructor",,,,,,Y,Y,Y,,"R. Caso",,,
"4.S40","Special Subject: Building Technology","U","",,,,,,,Y,Y,,,,,
"4.S41","Special Subject: Building Technology","U","",,,,,,,Y,Y,,,,,
"4.S42","Special Subject: Building Technology","G","Permission of instructor",,,,,,,,Y,,"C. Mueller",,,
"4.S43","Special Subject: Building Technology","G","Permission of instructor",,,,,,Y,,,,,,,
"4.S44","Special Subject: Building Technology","G","Permission of instructor",,,,,,,Y,Y,,,,,
"4.S45","Special Subject: Building Construction","G","Permission of instructor",,,,,,,Y,Y,,,,,
"4.S46","Special Subject: Energy in Buildings","G","Permission of instructor",,,,,,,,Y,,"L. Norford",,,
"4.S47","Special Subject: Architectural Lighting","G","Permission of instructor",,,,,,,Y,Y,,,,,
"4.S48","Special Subject: Structural Design","G","Permission of instructor",,,,,,,,Y,,"C. Mueller",,,
"4.500","Introduction to Design Computing","U","",,,,"4.512",,Y,,,,"L. Sass",,,
"4.501","Creative Design Prototyping","U","4.500",,,,,,,,Y,,"L. Sass",,,
"4.502","Advanced Visualization: Architecture in Motion Graphics","U","4.500,permission of instructor",,,,"4.562",,Y,,,,"T. Nagakura",,,
"4.504","Design Scripting","U","4.500",,,,"4.564","2017-2018",,,Y,,,,,
"4.507","Introduction to Building Information Modeling in Architecture","U","",,,,"4.567",,,,Y,,"T. Nagakura",,,
"4.511","Advanced Projects in Digital Fabrication","G","Permission of instructor",,,,,,,,Y,,"L. Sass",,,
"4.512","Introduction to Design Computing","G","",,,,"4.500",,Y,,,,,,,
"4.520","Visual Computing I",,"",,,,"4.521",,,,,,"T. Knight",,,
"4.521","Visual Computing I","G","",,,,,,,,Y,,,,,
"4.522","Visual Computing II","U","4.520,permission of instructor",,,,"4.523","2017-2018",,,Y,,,,,
"4.523","Visual Computing II","G","",,,,,"2017-2018",,,Y,,,,,
"4.540","Introduction to Shape Grammars I","G","",,,,,,Y,,,,"G. Stiny",,,
"4.541","Introduction to Shape Grammars II","G","",,,,,,,,Y,,"G. Stiny",,,
"4.542","Background to Shape Grammars","G","4.541,permission of instructor",,,,,,,,Y,,"G. Stiny",,,
"4.550","Computational Design Lab","U","Permission of instructor",,,,"4.570",,,,Y,,"T. Nagakura",,,
"4.552","Workshop in Architectural Computation","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"4.553","Workshop in Architectural Computation","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"4.557","City Science","G","Permission of instructor",,"MAS.552[J]",,,,,,Y,,"K. Larson",,,
"4.562","Advanced Visualization: Architecture in Motion Graphics","G","Permission of instructor",,,,"4.502",,Y,,,,,,,
"4.564","Design Scripting","G","Permission of instructor",,,,"4.504","2017-2018",,,Y,,,,,
"4.566","Advanced Projects in Digital Media","G","4.562,4.564,permission of instructor",,,,,,Y,,Y,,"Fall:  T. Nagakura\nSpring:  T. Nagakura",,,
"4.567","Introduction to Building Information Modeling in Architecture","G","",,,,"4.507",,,,Y,,,,,
"4.569","Designing Interactions","G","",,"CMS.834[J]",,"CMS.634",,Y,,Y,,"Fall:  F. Casalegno\nSpring:  F. Casalegno",,,
"4.570","Computational Design Lab","G","Permission of instructor",,,,"4.550",,,,Y,,,,,
"4.580","Inquiry into Computation and Design","G","",,,,,,Y,,,,"T. Knight",,,
"4.581","Proseminar in Computation","G","Permission of instructor",,,,,,Y,,,,"G. Stiny",,,
"4.582","Research Seminar in Computation","G","4.580,permission of instructor",,,,,,Y,,Y,,"Fall:  G. Stiny\nSpring:  G. Stiny",,,
"4.583","Forum in Computation","G","Permission of Instructor",,,,,,Y,,Y,,"Fall:  T. Knight\nSpring:  T. Knight",,,
"4.584","Reading Seminar in Design and Computation","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"4.587","SMArchS Computation Pre-Thesis Preparation","G","4.221,permission of instructor",,,,,,,,Y,,"T. Knight",,,
"4.589","Preparation for Design and Computation PhD Thesis","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.591","Independent Study in Architectural Computation","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.592","Independent Study in Architectural Computation","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.593","Independent Study in Architectural Computation","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  S. Tibbitts",,,
"4.594","Independent Study in Architectural Computation","G","Permission of instructor",,,,,,Y,Y,Y,,"R. Caso",,,
"4.S50","Special Subject: Architectural Computation","U","",,,,,,,Y,Y,,,,,
"4.S51","Special Subject: Architectural Computation","U","",,,,,,,Y,Y,,,,,
"4.S52","Special Subject: Architectural Computation","G","Permission of instructor",,,,,,Y,,,,"T. Knight",,,
"4.S53","Special Subject: Architectural Computation","G","Permission of instructor",,,,,,Y,,,,,,,
"4.S54","Special Subject: Architectural Computation","G","Permission of instructor",,,,,,Y,,,,,,,
"4.S55","Special Subject: Digital Fabrication","G","Permission of instructor",,,,,,,Y,Y,,,,,
"4.S56","Special Subject: Shape Grammars","G","Permission of instructor",,,,,,,Y,Y,,,,,
"4.601","Introduction to Art History","U","",,,,,"2017-2018",Y,,,,,,"HASS-A",
"4.602","Modern Art and Mass Culture","U","",,,,"4.652","2018-2019",,,Y,,"R. Uchill","CI-H","HASS-A",
"4.603","Understanding Modern Architecture","U","",,,,"4.604",,Y,,,,"T. Hyde",,"HASS-A",
"4.604","Understanding Modern Architecture","G","Permission of instructor",,,,,,Y,,,,,,,
"4.605","A Global History of Architecture","U","",,,,"4.650",,,,Y,,"M. Jarzombek",,"HASS-A",
"4.606","Visual Perception and Art","U","",,,,,"2017-2018",,,Y,,,"CI-H","HASS-A",
"4.607","Thinking About Architecture: In History and At Present","G","4.645,permission of instructor",,,,,"2018-2019",Y,,,,"M. Jarzombek",,,
"4.608","Seminar in the History of Art and Architecture","G","Permission of instructor",,,,"4.609","2017-2018",,,Y,,,,,
"4.609","Seminar in the History of Art and Architecture","U","Permission of instructor",,,,"4.608","2017-2018",,,Y,,,,"HASS-A",
"4.610",,"U","",,,,"4.611","2017-2018",,,Y,,,,"HASS-A",
"4.611",,"U","",,,,"4.611","2017-2018",,,Y,,,,"HASS-A",
"4.610","Civic Islamic Architecture","G","",,,,,"2017-2018",,,Y,,,,,
"4.611","Civic Islamic Architecture","G","",,,,,"2017-2018",,,Y,,,,,
"4.612","Islamic Architecture and the Environment","G","Permission of instructor",,,,,"2018-2019",Y,,,,"J. Wescoat",,,
"4.614","Building Islam","U","",,,,,,Y,,,,"N. Rabbat",,"HASS-A",
"4.616","Selected Topics on Culture and Architecture","G","Permission of instructor",,,,,,,,Y,,"N. Rabbat",,,
"4.617","Topics in Islamic Urbanism","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"4.619","Historiography of Islamic Architecture","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"4.621","Orientalism and Representation","G","Permission of instructor",,,,,"2018-2019",Y,,,,"N. Rabbat",,,
"4.622","Islamic Gardens and Geographies","U","Permission of instructor",,,,"4.623","2017-2018",,,Y,,,,,
"4.623","Islamic Gardens and Geographies","G","Permission of instructor",,,,"4.622","2017-2018",,,Y,,,,,
"4.625","Water Planning, Policy, and Design","G","Permission of instructor",,"11.378[J]",,,"2017-2018",Y,,,,,,,
"4.633","Locating Capitalism: Producing Cities and Objects","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"4.634","Early Modern Architecture and Art","G","",,,,"4.635","2017-2018",Y,,,,,,,
"4.635","Early Modern Architecture and Art","U","",,,,,"2017-2018",Y,,,,,,"HASS-A",
"4.636","Topics in Western Medieval Architecture and Art","U","",,,,"4.637","2018-2019",Y,,,,"L. Jacobi",,,
"4.637","Topics in Western Medieval Architecture and Art","G","",,,,"4.636","2018-2019",Y,,,,,,,
"4.640","Advanced Study in Critical Theory of Architecture","G","Permission of instructor",,,,,,Y,,,,"M. Jarzombek",,,
"4.641","19th-Century Art","U","",,,,"4.644","2017-2018",,,Y,,,,"HASS-A",
"4.644","19th-Century Art","G","",,,,,"2017-2018",,,Y,,,,,
"4.645","Selected Topics in Architecture: 1750 to the Present","G","4.210,permission of instructor",,,,,,,,Y,,"A. Dutta",,,
"4.646","Advanced Study in the History of Modern Architecture and Urbanism","G","Permission of instructor",,,,,,,,Y,,"T. Hyde",,,
"4.647","Technopolitics, Culture, Intervention","G","4.645,permission of instructor",,,,,"2017-2018",Y,,,,,,,
"4.648","Resonance: Sonic Experience, Science, and Art","U","",,"21A.507[J]",,"4.649[J],21A.519[J]","2017-2018",Y,,,,,,"HASS-A",
"4.649","Resonance: Sonic Experience, Science, and Art","G","",,"21A.519[J]",,"4.648[J],21A.507[J]","2017-2018",Y,,,,,,,
"4.650","A Global History of Architecture","G","",,,,"4.605",,,,Y,,,,,
"4.651","Art Since 1940","U","",,,,,"2017-2018",,,Y,,,,"HASS-A",
"4.652","Modern Art and Mass Culture","G","",,,,"4.602","2018-2019",,,Y,,"R. Uchill",,,
"4.657","Design: The History of Making Things","U","",,,,,,,,Y,,"K. Smentek","CI-H","HASS-A",
"4.661","Theory and Method in the Study of Architecture and Art","G","Permission of instructor",,,,,,Y,,,,"A. Dutta",,,
"4.670","Nationalism, Internationalism, and Globalism in Modern Art","G","",,,,"4.671","2017-2018",,,Y,,,,,
"4.671","Nationalism, Internationalism, and Globalism in Modern Art","U","",,,,,"2017-2018",,,Y,,,,,
"4.675","Collect, Classify, Consume","G","",,,,,,,,Y,,"K. Smentek",,,
"4.677","Advanced Study in the History of Art","G","Permission of instructor",,,,,,Y,,,,"K. Smentek",,,
"4.683","Preparation for HTC Qualifying Paper","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.684","Preparation for HTC Major Exam","G","permission of instructor",,,,,,Y,,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.685","Preparation for HTC Minor Exam","G","permission of instructor",,,,,,Y,,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.686","SMArchS AKPIA Pre-Thesis Preparation","G","4.221;4.619,4.621",,,,,,Y,,Y,,"Fall:  C. Stewart\nSpring:  J. Wescoat",,,
"4.687","SMArchS HTC Pre-Thesis Preparation","G","4.221;4.661",,,,,,Y,,Y,,"Fall:  C. Stewart\nSpring:  C. Stewart",,,
"4.689","Preparation for History, Theory, and Criticism - Ph.D. Thesis","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.691","Independent Study in the History, Theory, and Criticism of Architecture and Art","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.692","Independent Study in the History, Theory, and Criticism of Architecture and Art","U","Permission of instructor",,,,,,Y,Y,Y,,"R. Caso",,,
"4.693","Independent Study in the History, Theory, and Criticism of Architecture and Art","G","Permission of instructor",,,,,,Y,Y,Y,,"R. Caso",,,
"4.694","Independent Study in the History, Theory, and Criticism of Architecture and Art","G","Permission of instructor",,,,,,Y,Y,Y,,"R. Caso",,,
"4.S60","Special Subject: History, Theory and Criticism of Architecture and Art","U","",,,,,,,Y,Y,,,,,
"4.S61","Special Subject: History, Theory and Criticism of Architecture and Art","U","",,,,,,,Y,Y,,,,,
"4.S62","Special Subject: History, Theory and Criticism of Architecture and Art","G","Permission of instructor",,,,,,,,Y,,,,,
"4.S63","Special Subject: History, Theory and Criticism of Architecture and Art","G","Permission of instructor",,,,,,Y,,,,,,,
"4.S64","Special Subject: History, Theory and Criticism of Architecture and Art","G","Permission of instructor",,,,,,,,Y,,"A. Dutta",,,
"4.S65","Special Subject: Advanced Study in Islamic Architecture","G","Permission of instructor",,,,,,,Y,Y,,,,,
"4.S66","Special Subject: History, Theory and Criticism of Art","G","Permission of instructor",,,,,,,Y,Y,,,,,
"4.S67","Special Subject: Study in Modern Art","G","Permission of instructor",,,,,,Y,,,,,,,
"4.S68","Special Subject: Study in Modern Architecture","G","Permission of instructor",,,,,,,,Y,,,,,
"4.S69","Special Subject: Advanced Study in the History of Urban Form","G","Permission of instructor",,,,,,,Y,Y,Y,,,,
"4.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.119","Preparation for Undergraduate Architecture Design Thesis","U","4.024",,,,,"2017-2018",Y,,,,,,,
"4.THT","Thesis Research Design Seminar","U","",,"11.THT[J]",,,,Y,,,,"C. Abbanat",,,
"4.THU","Undergraduate Thesis","U","4.THT,4.119",,,,,,Y,Y,Y,Y,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.UR","Undergraduate Research in Design","U","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  R. Caso\nSpring:  R. Caso",,,
"4.URG","Undergraduate Research in Design","U","",,,,,,Y,Y,Y,Y,"R. Caso",,,
"5.00","Energy Technology and Policy:  From Principles to Practice","G","",,"6.929[J],10.579[J],22.813[J]",,,,,,Y,,,,,
"5.03","Principles of Inorganic Chemistry I",,"5.12",,,,,,,,,,"A. Radosevich",,,
"5.04","Principles of Inorganic Chemistry II",,"5.03",,,,,,,,,,"Y. Surendranath",,,
"5.05","Principles of Inorganic Chemistry III","G","5.03","5.04",,,,,Y,,,,"C. Cummins",,,
"5.061","Principles of Organometallic Chemistry","G","5.03",,,,,,,,Y,,"C. Cummins, R. Schrock",,,
"5.062","Principles of Bioinorganic Chemistry","G","5.03",,,,,,Y,,,,"D. Suess",,,
"5.063","Organometallic Compounds in Catalytic Reactions","G","5.061",,,,,"2017-2018",,,Y,,,,,
"5.067","Crystal Structure Refinement","G","5.068,5.069,permission of instructor",,,,,,Y,,,,"P. Mueller",,,
"5.068","Physical Inorganic Chemistry","G","5.03;5.04",,,,,"2017-2018",,,Y,,,,,
"5.069","Crystal Structure Analysis","G","5.03;5.04",,,,,,,,Y,,"P. Mueller",,,
"5.07","Biological Chemistry I",,"5.12",,"20.507[J]","7.05",,,,,,,"A. Klibanov, E. Nolan",,,
"5.08","Biological Chemistry II","U","5.12;5.07,7.05",,"7.08[J]",,"7.80",,,,Y,,"E. Nolan, R. Raines",,,
"5.111","Principles of Chemical Science","U","",,,,,,Y,,Y,,"Fall:  M. Hong, K. Nelson\nSpring:  M. Bawendi, B. Pentelute",,,"CHEM"
"5.112","Principles of Chemical Science","U","",,,,,,Y,,,,"S. Ceyer, R. Schrock",,,"CHEM"
"5.12","Organic Chemistry I",,"Chemistry GIR",,,"CC.512",,,,,,,"Fall:  J. Johnson, C. Rotsides\nSpring:  R. Danheiser, C. Rotsides",,,
"5.13","Organic Chemistry II","U","5.12",,,,,,Y,,,,"M. Movassaghi",,,
"5.24","Archaeological Science","U","Chemistry GIR,Physics I GIR",,"3.985[J],12.011[J]",,,,,,Y,,"H. Lechtman",,"HASS-S",
"5.301","Chemistry Laboratory Techniques","U","Chemistry GIR;permission of instructor",,,,,,,Y,,,"J. Dolhun",,,
"5.310","Laboratory Chemistry","U","","5.12",,,,,Y,,Y,,"Fall:  J. Dolhun\nSpring:  J. Dolhun",,,"LAB"
"5.351","Fundamentals of Spectroscopy","U","Chemistry GIR",,,,,,Y,,Y,,"Fall:  K. Nelson\nSpring:  K. Nelson",,,"LAB2"
"5.352","Synthesis of Coordination Compounds and Kinetics","U","","5.351",,,,,Y,,Y,,"Fall:  Y. Surendranath\nSpring:  Y. Surendranath",,,"LAB2"
"5.353","Fabrication of a Polymeric Light-Emitting Device","U","","5.12;5.352",,,"5.35",,Y,,Y,,"Fall:  T. Swager\nSpring:  C. Rotsides",,,"LAB2"
"5.361","Expression and Purification of Enzyme Mutants","U","5.07,7.05,5.352,5.310","5.362",,,,,,,Y,,"B. Pentelute",,,
"5.362","Kinetics of Enzyme Inhibition","U","5.07,7.05,5.352,5.310","5.361",,,,,,,Y,,"B. Pentelute",,,
"5.363","Organic Structure Determination","U","5.12","5.13",,,,,Y,,,,"J. Van Humbeck",,,"LAB2"
"5.371","Continuous Flow Chemistry:  Sustainable Conversion of Reclaimed Vegetable Oil into Biodiesel","U","5.13;5.363",,,,,,,,Y,,"T. Jamison",,,
"5.372","Chemistry of Renewable Energy","U","5.03;5.352",,,,,,Y,,,,"Y. Surendranath",,,
"5.373","Dinitrogen Cleavage","U","5.03;5.363","5.61",,,,,Y,,,,"C. Cummins",,,
"5.381","Quantum Dots","U","5.61;5.353",,,,,,,,Y,,"M. Bawendi",,,
"5.382","Time- and Frequency-resolved Spectroscopy of Photosynthesis","U","5.61,5.07,7.05","5.361",,,,,,,Y,,"G. Schlau-Cohen",,,
"5.383","Fast-flow Peptide and Protein Synthesis","U","5.07,7.05;5.363",,,,,,,,Y,,"B. Pentelute",,,
"5.43","Advanced Organic Chemistry","U","5.13",,,"5.53",,,Y,,,,"T. Swager",,,
"5.44","Organometallic Chemistry","G","5.43,5.47,5.061,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"5.45","Heterocyclic Chemistry","G","5.511;5.53",,,,,,,,Y,,"S. Buchwald",,,
"5.46","NMR Spectroscopy and Organic Structure Determination","G","5.43",,,,,,,,Y,,"W. Massefski",,,
"5.47","Tutorial in Organic Chemistry","G","5.43;permission of instructor",,,,,,Y,,,,"R. Danheiser",,,
"5.511","Synthetic Organic Chemistry I",,"5.43",,,,,,,,,,"R. Danheiser",,,
"5.512","Synthetic Organic Chemistry II","G","5.511",,,,,,,,Y,,,,,
"5.52","Advanced Biological Chemistry","G","Permission of instructor",,,,,,Y,,,,"A. Klibanov",,,
"5.53","Molecular Structure and Reactivity","G","5.13;5.60",,,"5.43",,,Y,,,,"J. Van Humbeck",,,
"5.54","Frontiers in Chemical Biology","G","5.13;5.07;7.06;permission of instructor",,"7.540[J],20.554[J]",,,,Y,,,,"L. Kiessling",,,
"5.56","Molecular Structure and Reactivity II","G","5.53,Permission of Instructor",,,,,"2018-2019",,,Y,,"J. Johnson",,,
"5.561","Chemistry in Industry","G","5.03;5.07,7.05;5.13",,,,,,,,Y,,"R. Danheiser",,,
"5.60","Thermodynamics and Kinetics","U","Calculus II GIR;Chemistry GIR",,,,,,Y,,Y,,"Fall:  M. Bawendi, A. Shalek",,,"REST"
"5.61","Physical Chemistry","U","Physics II GIR;Calculus II GIR;Chemistry GIR",,,,,,Y,,,,"R. Field",,,"REST"
"5.62","Physical Chemistry","U","5.60;5.61",,,,,,,,Y,,"J. Cao, S. Ceyer",,,
"5.64","Frontiers of Interdisciplinary Science in Human Health and Disease","G","5.13;5.60;5.07,7.05",,"HST.539[J]",,,,,,Y,,"A. Shalek",,,
"5.68","Kinetics of Chemical Reactions","G","5.62,10.37,10.65",,"10.652[J]",,,"2017-2018",Y,,,,,,,
"5.697","Computational Chemistry","U","",,"10.437[J]",,"5.698[J],10.637[J]",,Y,,,,"H. Kulik",,,
"5.698","Quantum Chemical Simulation","G","",,"10.637[J]",,"5.697[J],10.437[J]",,Y,,,,"H. Kulik",,,
"5.70","Statistical Thermodynamics","G","5.60,permission of instructor",,"10.546[J]",,,,Y,,,,"B. Zhang",,,
"5.72","Statistical Mechanics","G","5.70,permission of instructor",,,,,"2017-2018",,,Y,,,,,
"5.73","Introductory Quantum Mechanics I",,"5.61;8.03;18.03",,,,,,,,,,"R. Griffin",,,
"5.74","Introductory Quantum Mechanics II","G","5.73",,,,,,,,Y,,"K. Nelson, G. Schlau-Cohen",,,
"5.78","Biophysical Chemistry Techniques","G","5.07,7.05",,,,"7.71",,,,Y,,"C. Drennan",,,
"5.80","Advanced Topics of Current Special Interest","G","5.61,8.04;18.03",,,,,,Y,,Y,,"Fall:  J. Weisman\nSpring:  J. Weisman",,,
"5.83","Advanced NMR Spectroscopy","G","5.73,permission of instructor",,,,,"2018-2019",,,Y,,"M. Hong",,,
"5.891","Independent Study in Chemistry for Undergraduates","U","",,,,,,Y,Y,Y,Y,"Fall:  J. Weisman\nSpring:  J. Weisman",,,
"5.892","Independent Study in Chemistry for Undergraduates","U","",,,,,,Y,Y,Y,Y,"J. Weisman",,,
"5.90","Problems in Chemistry","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  J. Weisman\nSpring:  J. Weisman",,,
"5.913","Seminar in Organic Chemistry","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  R. Danheiser\nSpring:  R. Danheiser",,,
"5.921","Seminar in Biological Chemistry","G","Permission of instructor",,,,,,Y,,Y,,"Fall:  M. Shoulders\nSpring:  M. Shoulders",,,
"5.931","Seminar in Physical Chemistry","G","5.60",,,,,,Y,,Y,,"Fall:  A. Willard\nSpring:  A. Willard",,,
"5.941","Seminar in Inorganic Chemistry","G","5.03",,,,,,Y,,Y,,"Fall:  C. Cummins\nSpring:  C. Cummins",,,
"5.95","Teaching College-Level Science and Engineering","G","",,"1.95[J],7.59[J],8.395[J],18.094[J]",,"2.978",,Y,,,,"J. Rankin",,,
"5.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  J. Weisman\nSpring:  J. Weisman",,,
"5.THU","Undergraduate Thesis","U","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  J. Weisman\nSpring:  J. Weisman",,,
"5.UR","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"Fall:  C. Cummins\nSpring:  C. Cummins",,,
"5.URG","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"Fall:  C. Cummins\nSpring:  C. Cummins",,,
"6.00","Introduction to Computer Science and Programming","U","",,,,,,Y,,Y,,"Fall:  J. Guttag\nSpring:  A. Bell",,,"REST"
"6.0001","Introduction to Computer Science Programming in Python","U","",,,,,,Y,,Y,,"Fall:  J. Guttag",,,
"6.0002","Introduction to Computational Thinking and Data Science","U","6.0001,permission of instructor",,,,,,Y,,Y,,"Fall:  J. Guttag\nSpring:  A. Bell",,,
"6.002","Circuits and Electronics","U","Physics II GIR","18.03,2.087",,"6.S064",,,Y,,Y,,"Fall:  D. Perreault",,,"REST"
"6.S064","Special Subject: Circuits and Electronics","U","Physics II GIR","18.03,2.087",,"6.002",,"2017-2018",,,Y,,,,,"REST"
"6.003","Signals and Systems","U","Physics II GIR;2.087,18.03",,,,,,Y,,Y,,"Fall:  J. Lim\nSpring:  D. Freeman",,,"REST"
"6.004","Computation Structures","U","",,,,,,Y,,Y,,"Fall:  C. Terman\nSpring:  C. Terman",,,"REST"
"6.006","Introduction to Algorithms","U","6.042;6.0001","6.009",,,,,Y,,Y,,"Fall:  J. Ku\nSpring:  S. Devadas",,,
"6.007","Electromagnetic Energy: From Motors to Solar Cells","U","Physics II GIR","2.087,18.03",,,,,Y,,,,"M. Baldo",,,"REST"
"6.008","Introduction to Inference","U","Calculus II GIR,permission of instructor",,,,,,Y,,,,"G. Wornell",,,"LAB"
"6.009","Fundamentals of Programming","U","6.0001",,,,,,Y,,Y,,"Fall:  A. Chlipala\nSpring:  E. Demaine",,,"LAB"
"6.01","Introduction to EECS via Robotics",,"6.0001,permission of instructor",,,,,,,,,,"Fall:  A. Hartz\nSpring:  A. Hartz",,,
"6.011","Signals, Systems and Inference","U","6.003;6.008,6.041A,18.600",,,,,,,,Y,,"G. Verghese",,,
"6.012","Microelectronic Devices and Circuits","U","6.002",,,,,,Y,,Y,,"Fall:  M. Shulaker\nSpring:  M. Shulaker",,,
"6.013","Electromagnetics and Applications","U","Calculus II GIR;Physics II GIR",,,,,,,,Y,,"L. Daniel",,,
"6.02","Introduction to EECS via Communications Networks","U","6.0001",,,,,,Y,,,,"K. Lacurts",,,"LAB"
"6.021","Cellular Neurophysiology and Computing","U","Physics II GIR;18.03;2.005,6.002,6.003,10.301,20.110,permission of instructor",,"2.791[J],9.21[J],20.370[J]",,,,Y,,,,"T. Heldt",,,
"6.022","Quantitative Systems Physiology","U","Physics II GIR,18.03,permission of instructor",,"2.792[J],HST.542[J]",,"2.796[J],6.522[J]",,,,Y,,"T. Heldt",,,
"6.023","Fields, Forces and Flows in Biological Systems","U","Physics II GIR;2.005,6.021,permission of instructor","20.309","2.793[J],20.330[J]",,,,,,Y,,"S. Manalis",,,
"6.024","Molecular, Cellular, and Tissue Biomechanics","U","2.370,2.772J;18.03,3.016;Biology GIR",,"2.797[J],3.053[J],20.310[J]",,,,Y,,,,"M. Bathe",,,
"6.025","Medical Device Design","U","2.008,6.101,6.111,6.115,22.071,permission of instructor",,"2.750[J]",,"2.75[J],6.525[J],HST.552[J]",,Y,,,,"A. Slocum",,,
"6.027","Biomolecular Feedback Systems","U","18.03,Biology GIR,permission of instructor",,"2.180[J]",,"2.18[J],6.557[J]","2017-2018",,,Y,,,,,
"6.03","Introduction to EECS via Medical Technology","U","Calculus II GIR;Physics II GIR",,,,,,,,Y,,"C. Stultz",,,"LAB"
"6.031","Elements of Software Construction","U","6.009",,,,,,Y,,Y,,"Fall:  M. Goldman\nSpring:  M. Goldman",,,
"6.033","Computer System Engineering","U","6.004;6.009",,,,,,,,Y,,"K. Lacurts",,,
"6.034","Artificial Intelligence","U","6.0001",,,,,,Y,,,,"P. Winston",,,
"6.035","Computer Language Engineering","U","6.004;6.031",,,,,,Y,,,,"M. Carbin",,,
"6.036","Introduction to Machine Learning","U","6.0001",,,,"6.862",,Y,,Y,,"Fall:  T. Jaakkola\nSpring:  L. Kaelbling",,,
"6.037","Structure and Interpretation of Computer Programs","U","",,,,,,,Y,,,"A. Hunter",,,
"6.041A","Introduction to Probability I","U","Calculus II GIR",,,,"6.431A",,Y,,Y,,"Fall:  P. Jaillet\nSpring:  G. Bresler",,,
"6.041B","Introduction to Probability II","U","6.041A",,,,"6.431B",,Y,,Y,,"Fall:  P. Jaillet\nSpring:  G. Bresler",,,
"6.042","Mathematics for Computer Science","U","Calculus I GIR",,"18.062[J]",,,,Y,,Y,,"Fall:  A. Meyer\nSpring:  Z. Abel",,,"REST"
"6.045","Automata, Computability, and Complexity","U","6.042",,"18.400[J]",,,,,,Y,,"R. Williams",,,
"6.046","Design and Analysis of Algorithms","U","6.006",,"18.410[J]",,,,Y,,Y,,"Fall:  V. Vassilevska Williams",,,
"6.047","Computational Biology: Genomes, Networks, Evolution","U","6.006;6.041B;Biology GIR;permission of instructor",,,,"6.878[J],HST.507[J]",,Y,,,,"M. Kellis",,,
