Subject Id,Subject Title,Subject Level,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"EC.731","Development Ventures","G","Permission of instructor",,"15.375[J],MAS.665[J]",,,,Y,,,,"A. Pentland",,,
"EC.733","D-Lab: Supply Chains","U","",,"15.772[J]",,,,Y,,,,"S. Graves",,,
"EC.740","D-Lab: Inclusive  Economies","U","",,,,,,,,Y,,"E. Mcdonald",,,
"EC.746","Design for Complex Environmental Issues: Building Solutions and Communicating Ideas","U","",,"1.016[J],2.00C[J]",,,,,,Y,,"A. Epstein",,,
"EC.750","Humanitarian Innovation: Design for Relief, Rebuilding, and Recovery","U","",,,,"EC.785",,,,Y,,"A. Smith",,,
"EC.770","D-Lab: Independent Project","U","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  S. Hsu\nSpring:  S. Hsu",,,
"EC.780","D-Lab: Independent Project","G","",,,,,,Y,Y,Y,,"Fall:  S. Hsu\nSpring:  S. Hsu",,,
"EC.781","D-Lab: Development","G","",,"11.472[J]",,"11.025[J],EC.701[J]",,Y,,,,"S. Hsu",,,
"EC.784","D-Lab: Smallholder Agriculture","G","",,,,"EC.724",,,,Y,,,,,
"EC.785","Humanitarian Innovation: Design for Relief, Rebuilding, and Recovery","G","",,,,"EC.750",,,,Y,,,,,
"EC.786","D-Lab: Waste","G","",,,,"EC.716","2017-2018",Y,,,,,,,
"EC.787","D-Lab: Education and Learning","G","",,,,"EC.717",,,,Y,,,,,
"EC.788","D-Lab: Field Research","G","Permission of instructor",,,,,,,,Y,,"E. Moreno",,,
"EC.789","D-Lab: Water, Climate Change, and Health","G","",,,,"EC.719",,,,Y,,,,,
"EC.790","D-Lab: Field Study","G","One D;Lab subject;permission of instructor",,,,,,,Y,,,"S. Hsu",,,
"EC.791","D-Lab: Energy","G","",,,,"2.651[J],EC.711[J]",,,,Y,,,,,
"EC.792","Cross-Cultural Investigations: Technology and Development","G","",,"21A.839[J],STS.481[J]",,"EC.702[J],21A.801[J],STS.071[J]","2017-2018",,,Y,,,,,
"EC.798","D-Lab: Gender","G","",,,,"EC.718",,Y,,,,,,,
"EC.900","Independent Study","U","",,,,,,Y,Y,Y,Y,"Fall:  J. Bales\nSpring:  J. Bales",,,
"EC.910","Edgerton Center Undergraduate Teaching","U","",,,,,,Y,Y,Y,Y,"Fall:  J. Bales\nSpring:  J. Bales",,,
"EC.980","Edgerton Center Independent Study - Graduate","G","",,,,,,Y,Y,Y,Y,"Fall:  J. Bales\nSpring:  J. Bales",,,
"EC.990","Edgerton Center Graduate Teaching","G","",,,,,,Y,Y,Y,Y,"Fall:  J. Bales\nSpring:  J. Bales",,,
"EC.UR","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"Fall:  J. Bales\nSpring:  J. Bales",,,
"EC.URG","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"J. Bales",,,
"EC.S00","Special Subject at the Edgerton Center",,"",,,,,,,,,,,,,
"EC.S01","Special Subject at the Edgerton Center",,"",,,,,,,,,,,,,
"EC.S02","Special Subject at the Edgerton Center",,"",,,,,,,,,,,,,
"EC.S03","Special Subject at the Edgerton Center","U","",,,,,,Y,Y,Y,,,,,
"EC.S04","Special Subject at the Edgerton Center","U","",,,,,,Y,Y,Y,,,,,
"EC.S05","Special Subject at the Edgerton Center","U","",,,,,,Y,Y,Y,,,,,
"EC.S06","Special Subject at the Edgerton Center","U","",,,,,,Y,Y,Y,,,,,
"EC.S07","Special Subject at the Edgerton Center","U","",,,,,,Y,Y,Y,,,,,
"EC.S08","Special Subject at the Edgerton Center","U","",,,,,,Y,Y,Y,,,,,
"EC.S09","Special Subject at the Edgerton Center","U","",,,,,,Y,Y,Y,,,,,
"EC.S10","Special Subject at the Edgerton Center","U","",,,,,,Y,Y,Y,,,,,
"EC.S11","Special Subject at the Edgerton Center","G","",,,,,,Y,Y,Y,,,,,
"EC.S12","Special Subject at the Edgerton Center","G","",,,,,,Y,Y,Y,,,,,
"EC.S13","Special Subject at the Edgerton Center","G","",,,,,,Y,,,,"C. Ortiz",,,
"EM.411","Foundations of System Design and Management","G","Permission of instructor",,,,,,Y,,,,"B. Moser",,,
"EM.412","Foundations of System Design and Management II","G","EM.411",,,,,,,Y,,,"B. Moser",,,
"EM.413","Foundations of System Design and Management III","G","EM.412",,,,,,,,Y,,"B. Moser",,,
"EM.441","Integrated Design Lab I","G","Permission of instructor",,,,,,Y,,,,"M. Kressy",,,
"EM.442","Integrated Design Lab II","G","EM.441,permission of instructor",,,,,,,,Y,,"M. Kressy",,,
"EM.451","Internship Experience","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  J. Rubin\nSpring:  J. Rubin",,,
"EM.S20","Special Subject in Engineering Management","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"EM.S21","Special Subject in Engineering Management","G","Permission of instructor",,,,,,,,,Y,,,,
"EM.S22","Special Subject in Engineering Management","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"EM.THG","EM Graduate Thesis","G","Permission of Instructor",,,,,,Y,Y,Y,Y,"Fall:  W. Foley\nSpring:  W. Foley",,,
"ES.7012","Introductory Biology","U","",,,,,,Y,,,,"P. Christie",,,"BIOL"
"ES.7013","Introductory Biology","U","",,,,,,,,Y,,"P. Christie",,,"CHEM"
"ES.3091","Introduction to Solid-State Chemistry","U","",,,,"3.091",,Y,,,,,,,"CHEM"
"ES.5111","Principles of Chemical Science","U","",,,,,,Y,,Y,,"Fall:  P. Christie\nSpring:  N. Boekelheide",,,"CHEM"
"ES.5112","Principles of Chemical Science","U","",,,,,,Y,,,,"N. Boekelheide",,,"CHEM"
"ES.1801","Calculus","U","",,,"18.01,18.01A,CC.181A,ES.181A",,,Y,,,,"G. Stoy",,,"CAL1"
"ES.1802","Calculus","U","Calculus I GIR",,,,,,Y,,Y,,"Fall:  G. Stoy\nSpring:  G. Stoy",,,"CAL2"
"ES.1803","Differential Equations","U","","Calculus II GIR",,"18.03,18.032,CC.1803",,,Y,,Y,,"Fall:  J. Orloff\nSpring:  J. Orloff",,,"REST"
"ES.181A","Calculus","U","Knowledge of differentiation;elementary integration",,,"18.01,18.01A,CC.181A",,,Y,,,,"J. Orloff",,,"CAL1"
"ES.182A","Calculus","U","Calculus I GIR",,,"18.02,18.02A,CC.182A",,,Y,Y,,,"Fall:  J. Orloff",,,"CAL2"
"ES.801","Physics I","U","",,,,,,Y,,,,"A. Barrantes De Karma",,,"PHY1"
"ES.8012","Physics I","U","",,,,,,Y,,,,"P. Rebusco",,,"PHY1"
"ES.802","Physics II","U","Physics I GIR;Calculus I GIR",,,,,,,,Y,,"A. Barrantes De Karma",,,"PHY2"
"ES.8022","Physics II","U","Physics I GIR","Calculus II GIR",,,,,Y,,Y,,"Fall:  P. Rebusco\nSpring:  P. Rebusco",,,"PHY2"
"ES.333","Production of Educational Videos:  Skills for Communicating Academic and Professional Content","U","",,"CMS.333[J]",,,,,,Y,,"D. Custer","CI-H",,
"ES.729","Engineering Communication in Context","U","",,"21W.729[J]",,,,Y,,,,"D. Custer","CI-H",,
"ES.112","Philosophy of Love","U","",,,,,,,,Y,,"L. Perlman","CI-H","HASS-H",
"ES.113","Ancient Greek Philosophy and Mathematics","U","",,,,,,,,Y,,,"CI-H","HASS-H",
"ES.010","Chemistry of Sports: Understanding How Exercise Affects Your Body","U","",,,,,,,,Y,,"P. Christie",,,
"ES.011","Kitchen Chemistry","U","",,,,,,,,Y,,,,,
"ES.200","ESG Undergraduate Teaching","U","Permission of instructor",,,,,,Y,,Y,,"Fall:  P. Christie",,,
"ES.210","ESG Independent Study","U","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  P. Rebusco\nSpring:  P. Rebusco",,,
"ES.UR","Undergraduate Research in ESG","U","",,,,,,Y,Y,Y,Y,"Fall:  P. Rebusco\nSpring:  P. Rebusco",,,
"ES.S10","Special Seminar in Science","U","",,,,,,,,Y,,"P. Rebusco",,,
"ES.S11","Special Seminar in Science","U","",,,,,,,,Y,,,,,
"ES.S20","Special Seminar in Mathematics","U","",,,,,,Y,Y,Y,,,,,
"ES.S21","Special Seminar in Mathematics","U","",,,,,,Y,Y,Y,,,,,
"ES.S30","Special Seminar in Engineering and Computer Science","U","",,,,,,Y,Y,Y,,,,,
"ES.S31","Special Seminar in Engineering and Computer Science","U","",,,,,,Y,Y,Y,,,,,
"ES.S40","Special Seminar in the Humanities","U","",,,,,,Y,,,,"L. Perlman",,,
"ES.S41","Special Seminar in the Humanities","U","",,,,,,Y,,Y,,"L. Perlman",,,
"ES.S42","Special Seminar in the Humanities","U","",,,,,,Y,,Y,,"Fall:  L. Perlman\nSpring:  L. Perlman",,,
"ES.S50","Special Seminar in the Arts","U","",,,,,,Y,,,,"L. Perlman",,,
"ES.S51","Special Seminar in the Arts","U","",,,,,,Y,Y,Y,,,,,
"ES.S60","Special Seminar in Social Science","U","",,,,,,,,Y,,,,,
"ES.S61","Special Seminar in Social Science","U","",,,,,,,,Y,,,,,
"ES.S70","Special Seminar in Interdisciplinary Studies","U","",,,,,,,,Y,,"P. Rebusco",,,
"ES.S71","Special Seminar in Interdisciplinary Studies","U","",,,,,,,,Y,,"H. Lieberman",,,
"HST.010","Human Functional Anatomy","G","Permission of instructor",,,,,,Y,,,,"L. Gehrke",,,
"HST.011","Human Functional Anatomy","G","Permission of instructor",,,,,,Y,,,,"L. Gehrke",,,
"HST.015","MATLAB for Medicine","G","",,,,,,,,,Y,,,,
"HST.020","Musculoskeletal Pathophysiology","G","Permission of Instructor",,,,,,,Y,,,"M. Bouxsein, B. Shore, D. Solomon",,,
"HST.021","Musculoskeletal Pathophysiology","G","Permission of Instructor",,,,,,,Y,,,"M. Bouxsein, B. Shore, D. Solomon",,,
"HST.030","Human Pathology","G","",,,,,,Y,,,,"R. N. Mitchell, R. Padera",,,
"HST.031","Human Pathology","G","",,,,,,Y,,,,"R. N. Mitchell, R. Padera",,,
"HST.034","Pathology of Human Disease","G","",,,,,,,,Y,,"S. Lovitch",,,
"HST.035","Pathology of Human Disease","G","",,,,,,,,Y,,"S. Lovitch",,,
"HST.040","Mechanisms of Microbial Pathogenesis","G","",,,,,,Y,,,,"C. Crumpacker II, H. Simon",,,
"HST.041","Mechanisms of Microbial Pathogenesis","G","",,,,,,Y,,,,"C. Crumpacker II, H. Simon",,,
"HST.060","Endocrinology","G","",,,,,,,,Y,,"D. Breault, W. Kettyle, V. Navarro",,,
"HST.061","Endocrinology","G","",,,,,,,,Y,,"D. Breault, W. Kettyle, V. Navarro",,,
"HST.070","Human Reproductive Biology","G","",,,,,,Y,,,,"A. Koniaris, D. Page, O. Pourquie",,,
"HST.071","Human Reproductive Biology","G","",,,,,,Y,,,,"A. Koniaris, D. Page, O. Pourquie",,,
"HST.080","Hematology","G","",,,,,,,,Y,,"N. Berliner",,,
"HST.081","Hematology","G","",,,,,,,,Y,,"N. Berliner",,,
"HST.090","Cardiovascular Pathophysiology","G","",,,,,,,,Y,,"E. Edelman",,,
"HST.091","Cardiovascular Pathophysiology","G","",,,,,,,,Y,,"E. Edelman",,,
"HST.100","Respiratory Pathophysiology","G","",,,,,,,,Y,,"J. Drazen, S. Loring, C. Hardin",,,
"HST.101","Respiratory Pathophysiology","G","",,,,,,,,Y,,"J. Drazen, S. Loring, C. Hardin",,,
"HST.110","Renal Pathophysiology","G","",,,,,,,,Y,,"J. Seifter, A. Lam",,,
"HST.111","Renal Pathophysiology","G","",,,,,,,,Y,,"J. Seifter, A. Lam",,,
"HST.120","Gastroenterology","G","",,,,,,Y,,,,"A. Rutherford, S. Flier",,,
"HST.121","Gastroenterology","G","",,,,,,Y,,,,"A. Rutherford, S. Flier",,,
"HST.130","Neuroscience","G","Permission of instructor",,,,,,Y,,,,"J. Assad, M. Frosch",,,
"HST.131","Neuroscience","G","Permission of instructor",,,,,,Y,,,,"J. Assad, M. Frosch",,,
"HST.140","Molecular Medicine","G","",,,,,,Y,,,,"I. M. London, V. Sankaran, S. Agarwal",,,
"HST.141","Molecular Medicine","G","",,,,,,Y,,,,"I. M. London, V. Sankaran, S. Agarwal",,,
"HST.146","Human Biochemistry and Metabolic Diseases","G","Permission of instructor",,,,,,Y,,,,"S. Biddinger",,,
"HST.147","Human Biochemistry and Metabolic Diseases","G","Permission of instructor",,,,,,Y,,,,"S. Biddinger",,,
"HST.150","Principles of Pharmacology","G","",,,,,,,Y,Y,,"C. Rosow, S. Forman",,,
"HST.151","Principles of Pharmacology","G","",,,,,,,Y,Y,,"C. Rosow, S. Forman",,,
"HST.160","Genetics in Modern Medicine","G","",,,,,,Y,,,,"W. Goessling, S. Garg, S. Nassim",,,
"HST.161","Genetics in Modern Medicine","G","",,,,,,Y,,,,"W. Goessling, S. Garg, S. Nassim",,,
"HST.162","Molecular Diagnostics and Bioinformatics","G","",,,,,,Y,,,,"G. Gerber, L. Le",,,
"HST.163","Molecular Diagnostics and Bioinformatics","G","",,,,,,Y,,,,"G. Gerber, L. Le",,,
"HST.164","Principles of Biomedical Imaging","G","Permission of instructor",,,,,,,Y,,,"S. Huang, D. Sosnovik",,,
"HST.165","Principles of Biomedical Imaging","G","Permission of instructor",,,,,,,Y,,,"S. Huang, D. Sosnovik",,,
"HST.175","Cellular and Molecular Immunology","G","",,,,,,Y,,,,"S. Pillai, B. Cherayil",,,
"HST.176","Cellular and Molecular Immunology","G","",,,,,,Y,,,,"S. Pillai, B. Cherayil",,,
"HST.190","Introduction to Biostatistics","G","",,,,,,,,,Y,,,,
"HST.191","Introduction to Biostatistics","G","",,,,,,,,,Y,,,,
"HST.192","Medical Decision Analysis and Probabilistic Medical Inference","G","Permission of instructor",,,,,,,Y,,,"M. B. Westover, M. Bianchi",,,
"HST.194","Clinical Epidemiology","G","",,,,,,,,Y,,"M. Hernan",,,
"HST.195","Clinical Epidemiology","G","",,,,,,,,Y,,"M. Hernan",,,
"HST.196","Teaching Health Sciences and Technology","G","",,,,,,Y,Y,Y,Y,,,,
"HST.198","Independent Study in Health Sciences and Technology","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.199","Research in Health Sciences and Technology","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.200","Introduction to Clinical Medicine","G","Permission of instructor",,,,,,,Y,Y,,"Spring:  W. Goessling",,,
"HST.201","Introduction to Clinical Medicine and Medical Engineering I","G","Permission of instructor",,,,,,,,,Y,,,,
"HST.202","Introduction to Clinical Medicine and Medical Engineering II","G","HST.201",,,,,,Y,Y,Y,Y,"Fall:  R. G. Mark, J. Strymish, N. Price\nSpring:  R. G. Mark, J. Strymish, N. Price",,,
"HST.211","Biomedical Inventions: Clinical Introduction","G","Permission of instructor",,,,,,,Y,,,,,,
"HST.212","Biomedical Inventions: Clinical Experience and Selected Success Analysis","G","HST.211",,,,,,,,Y,,,,,
"HST.220","Introduction to the Care of Patients","G","Permission of instructor",,,,,,,Y,Y,,"Spring:  H. Heller, MIT Medical Department Staff",,,
"HST.240","Translational Medicine Preceptorship","G","HST.035",,,,,,Y,,Y,,"Fall:  E. Edelman\nSpring:  E. Edelman",,,
"HST.299","Research in Health Sciences and Technology","G","Permission of instructor",,,,,,Y,,Y,Y,,,,
"HST.420","Principles and Practice of Assistive Technology","U","Permission of instructor",,"2.78[J],6.811[J]",,,,Y,,,,"J. Greenberg",,,
"HST.426","Maker Lab: Creating Technologies to Re-invent Health Care","U","",,,,,,,,Y,,"L. Gehrke, J. Gomez-Marquez, A. Young",,,
"HST.431","Infections and Inequalities: Interdisciplinary Perspectives on Global Health","U","",,"7.331[J],21A.331[J]",,,"2017-2018",,,Y,,,,"HASS-S",
"HST.434","Evolution of an Epidemic (Study Abroad)","U","",,,,,,,Y,,,"H. Heller, B. Walker",,,
"HST.450","Biological Physics","G","8.044  recommended but not necessary",,"8.593[J]",,,"2018-2019",,,Y,,"G. Benedek",,,
"HST.452","Statistical Physics in Biology","G","8.333,permission of instructor",,"8.592[J]",,,"2018-2019",,,Y,,"M. Kardar",,,
"HST.460","Statistics for Neuroscience Research","G","Permission of instructor",,"9.073[J]",,,"2017-2018",,,Y,,,,,
"HST.482","Biomedical Signal and Image Processing","U","6.003,2.004,16.002,18.085;6.041A,permission of instructor",,,"6.555,16.456,HST.582",,"2017-2018",,,Y,,,,,
"HST.500","Frontiers in (Bio)Medical Engineering and Physics","G","",,,,,,,,Y,,"M. Gray",,,
"HST.506","Computational Systems Biology","G","Biology GIR;18.600,6.041B",,"6.874[J]",,"6.802[J],20.390[J],20.490","2017-2018",,,Y,,,,,
"HST.507","Advanced Computational Biology: Genomes, Networks, Evolution","G","6.006;6.041B;Biology GIR;permission of instructor",,"6.878[J]",,"6.047",,Y,,,,"M. Kellis",,,
"HST.508","Quantitative Genomics","G","Permission of instructor",,,,,,Y,,,,"L. Mirny",,,
"HST.514","Sensory-Neural Systems: Spatial Orientation from End Organs to Behavior and Adaptation","G","Permission of instructor",,"16.430[J]",,,"2017-2018",,,Y,,,,,
"HST.515","Aerospace Biomedical and Life Support Engineering","G","16.400,16.06,permission of instructor",,"16.423[J],IDS.337[J]",,,,,,Y,,"D. Newman",,,
"HST.516","Circadian Biology: From Cellular Oscillators to Sleep Regulation","G","Permission of instructor",,,,,,,,Y,,"C. A. Czeisler",,,
"HST.518","Human Systems Engineering","G","6.041B,16.09,permission of instructor",,"16.453[J]",,"16.400",,Y,,,,"L. Stirling",,,
"HST.522","Biomaterials: Tissue Interactions","G","Chemistry GIR;Biology GIR;Physics I GIR;permission of instructor",,"2.79[J]",,,,Y,,,,"I. Yannas",,,
"HST.523","Cell-Matrix Mechanics","G","Chemistry GIR;Biology GIR;2.001;permission of instructor",,"2.785[J]",,,"2017-2018",Y,,,,,,,
"HST.524","Design of Medical Devices and Implants","G","Chemistry GIR;Biology GIR;Physics I GIR;permission of instructor",,"2.782[J]",,,,,,Y,,"I. Yannas",,,
"HST.525","Tumor Microenvironment and Transport Phenomena: A Systems Biology Approach","G","18.03;10.301",,"10.548[J]",,,"2018-2019",Y,,,,"R. Jain",,,
"HST.526","Future Medicine: Drug Delivery, Therapeutics, and Diagnostics","G","5.12,permission of instructor",,"10.643[J]",,"10.443","2017-2018",,,Y,,,,,
"HST.527","Blood Vessels and Endothelial Phenotypes in Health and Disease","G","Permission of instructor",,,,,,,,Y,,"W. Aird, G. Garcia-Cardena",,,
"HST.531","Medical Physics of Proton Radiation Therapy","G","",,,,,"2018-2019",,,Y,,"B. Winey, J. Schuemann",,,
"HST.533","Optimization Problems in Radiation Therapy and Medical Imaging","G","18.06",,,,,,,,Y,,"B. Winey, J. Schuemann",,,
"HST.535","Principles and Practice of Tissue Engineering/Regenerative Medicine (TERM)","G","Chemistry GIR;Biology GIR;Physics I GIR;permission of instructor",,,,,,Y,,Y,,"Fall:  M. Spector\nSpring:  M. Spector",,,
"HST.537","Fluid Dynamics and Disease","G","",,"1.631[J],2.250[J]",,,,,,Y,,"L. Bourouiba",,,
"HST.539","Frontiers of Interdisciplinary Science in Human Health and Disease","G","5.13;5.60;5.07,7.05",,"5.64[J]",,,,,,Y,,"A. Shalek",,,
"HST.540","Human Physiology","U","7.05",,"7.20[J]",,,,Y,,,,"M. Krieger, D. Sabatini",,,
"HST.541","Cellular Neurophysiology and Computing","G","Physics II GIR;18.03;2.005,6.002,6.003,10.301,20.110,permission of instructor",,"2.794[J],6.521[J],9.021[J],20.470[J]",,"2.791[J],6.021[J],9.21[J],20.370[J]",,Y,,,,"T. Heldt",,,
"HST.542","Quantitative Systems Physiology","U","Physics II GIR,18.03,permission of instructor",,"2.792[J],6.022[J]",,"2.796[J],6.522[J]",,,,Y,,"T. Heldt",,,
"HST.545","Physiological Systems Analysis","U","18.03;18.06",,,,,,Y,,,,"M. Smith",,,
"HST.552","Medical Device Design","G","2.008,6.101,6.111,6.115,22.071,permission of instructor",,"2.75[J],6.525[J]",,"2.750[J],6.025[J]",,Y,,,,"A. Slocum",,,
"HST.560","Radiation Biophysics","G","Permission of instructor",,"22.55[J]",,"22.055","2017-2018",,,Y,,,,,
"HST.562","Pioneering Technologies for Interrogating Complex Biological Systems","G","",,"10.562[J]",,,,,,Y,,"K. Chung",,,
"HST.563","Imaging Biophysics and Clinical Applications","G","18.03;8.03;permission of instructor",,,,,"2017-2018",,,Y,,,,,
"HST.565","Medical Imaging Sciences and Applications","G","",,,,,,Y,,,,"G. El Fakhri",,,
"HST.576","Topics in Neural Signal Processing","G","Permission of instructor",,"9.272[J]",,,"2018-2019",,,Y,,"E. Brown",,,
"HST.580","Data Acquisition and Image Reconstruction in MRI","G","6.011",,"6.556[J]",,,,Y,,,,"E. Adalsteinsson",,,
"HST.582","Biomedical Signal and Image Processing","G","6.003,2.004,16.002,18.085;6.041A,permission of instructor",,"6.555[J],16.456[J]","HST.482",,,,,Y,,"J. Greenberg, E. Adalsteinsson, W. Wells",,,
"HST.583","Functional Magnetic Resonance Imaging: Data Acquisition and Analysis","G","18.05;18.06,permission of instructor",,"9.583[J]",,,"2018-2019",Y,,,,"S. Whitfield-Gabrieli, J. Polimeni, A. Yendiki",,,
"HST.584","Magnetic Resonance Analytic, Biochemical, and Imaging Techniques","G","Permission of instructor",,"22.561[J]",,,"2018-2019",,,Y,,"L. Wald",,,
"HST.590","Biomedical Engineering Seminar Series","G","",,,,,,Y,,Y,,,,,
"HST.598","Research in Health Sciences and Technology","U","",,,,,,Y,Y,Y,Y,,,,
"HST.599","| HST.600-HST.999 plus UROP and Thesis |","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.712","Laboratory on the Physiology, Acoustics, and Perception of Speech","G","Permission of instructor",,"6.542[J],24.966[J]",,,,,,Y,,"S. Shattuck-Hufnagel",,,
"HST.714","Acoustics, Production and Perception of Speech","G","8.03;6.003;permission of instructor",,"9.016[J]",,,,Y,,,,"S. S. Ghosh, H. H. Nakajima",,,
"HST.716","Signal Processing by the Auditory System: Perception","G","6.003;6.041B,6.431B;permission of instructor",,"6.552[J]",,,"2017-2018",Y,,,,,,,
"HST.718","Anatomy of Speech and Hearing","G","Biology GIR;permission of instructor",,,,,,,Y,,,"B. C. Fullerton",,,
"HST.721","The Biology of the Inner Ear","G","Permission of instructor",,,,,,Y,,,,"M. C. Liberman, S. F. Maison",,,
"HST.723","Audition: Neural Mechanisms, Perception and Cognition","G","Permission of instructor",,"9.285[J]",,,,,,Y,,"J. McDermott, D. Polley, B. Delgutte, M. C. Brown,",,,
"HST.725","Music Perception and Cognition","G","HST.723,permission of instructor",,,,,,,,Y,,"P. Cariani",,,
"HST.728","Automatic Speech Recognition","G","6.011;6.036",,"6.345[J]",,,"2017-2018",,,Y,,,,,
"HST.914","Frontiers in Therapeutics and Drug Delivery","G","7.05,permission of instructor",,"10.644[J]",,,,Y,,,,,,,
"HST.916","Case Studies and Strategies in Drug Discovery and Development","G","",,"7.549[J],15.137[J],20.486[J]",,,,,,Y,,"A. Wood",,,
"HST.918","Economics of Health Care Industries","G","Permission of instructor",,"15.141[J]",,,,,,Y,,"H. Kettler",,,
"HST.920","Principles and Practice of Drug Development","G","Permission of instructor",,"7.547[J],10.547[J],15.136[J],IDS.620[J]",,,,Y,,,,"S. Finkelstein",,,
"HST.928","Engineering Health: Understanding and Designing Affordable Health Diagnostics","G","",,"MAS.534[J]",,,"2017-2018",Y,,,,,,,
"HST.929","Engineering Health: Designing and Deploying Affordable Health Diagnostics and Therapeutics","G","",,"MAS.535[J]",,,,,,Y,,"R. Raskar",,,
"HST.936","Global Health Informatics to Improve Quality of Care","G","",,,,"HST.937,HST.938",,,,Y,,"L. Celi, K. Paik. A.Dagon",,,
"HST.937","Global Health Informatics to Improve Quality of Care","G","",,,,"HST.936,HST.938",,,,Y,,"L. Celi, K. Paik. A.Dagon",,,
"HST.938","Global Health Informatics to Improve Quality of Care","G","",,,,"HST.936,HST.937",,,,Y,,"L. Celi, K. Paik. A.Dagon",,,
"HST.940","Bioinformatics: Principles, Methods and Applications","G","Permission of instructor",,"10.555[J]",,,"2017-2018",,,Y,,,,,
"HST.950","Biomedical Computing","G","6.034,6.036,permission of instructor",,"6.872[J]",,,,Y,,,,"P. Szolovits",,,
"HST.953","Collaborative Data Science in Medicine","G","Permission of instructor",,,,,,Y,,,,"L. A. Celi, J. Raffa, T. Pollard, A. Johnson",,,
"HST.956","Machine Learning for Healthcare","G","6.034,6.438,6.862,6.864,6.867,9.520",,,,,"2017-2018",,,Y,,,,,
"HST.962","Medical Product Development and Translational Biomedical Research","G","Permission of instructor",,,,,,,,Y,,"M. Cima",,,
"HST.971","Strategic Decision Making in the Life Sciences","G","",,"15.363[J]",,,,Y,,Y,,"Fall:  J. Fleming\nSpring:  J. Fleming",,,
"HST.972","Medicine for Managers and Entrepreneurs Proseminar","G","",,"15.132[J]",,,,,,Y,,"R. Cohen",,,
"HST.973","Evaluating a Biomedical Business Concept","G","",,"15.124[J]",,,,Y,,,,"R. J. Cohen",,,
"HST.978","Healthcare Ventures","G","15.910;15.390,10.391,10.579",,"15.367[J]",,,,,,Y,,"M. Gray, Z. Chu",,,
"HST.980","Emerging Problems in Infectious Diseases","G","",,,,,,,Y,,,"J. J. Collins",,,
"HST.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.UR","Undergraduate Research in Health Sciences and Technology","U","",,,,,,Y,Y,Y,Y,"Fall:  J. Greenberg\nSpring:  J. Greenberg",,,
"HST.URG","Undergraduate Research in Health Sciences and Technology","U","",,,,,,Y,Y,Y,Y,"J. Greenberg",,,
"HST.S14","Special Subject: Health Sciences and Technology","G","",,,,,,Y,Y,Y,Y,,,,
"HST.S15","Special Subject: Health Sciences and Technology","G","",,,,,,Y,Y,Y,Y,,,,
"HST.S16","Special Subject: Health Sciences and Technology","G","",,,,,,Y,Y,Y,Y,,,,
"HST.S17","Special Subject: Health Sciences and Technology","G","",,,,,,Y,Y,Y,Y,,,,
"HST.S18","Special Subject: Health Sciences and Technology","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S19","Special Subject: Health Sciences and Technology","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S46","Special Subject: Health Sciences and Technology",,"",,,,,,,,,,,,,
"HST.S47","Special Subject: Health Sciences and Technology","U","",,,,,,Y,Y,Y,Y,,,,
"HST.S48","Special Subject: Health Sciences and Technology","U","",,,,,,Y,Y,Y,Y,,,,
"HST.S49","Special Subject: Health Sciences and Technology","U","",,,,,,Y,Y,Y,Y,,,,
"HST.S52","Special Subject: Medical Engineering and Medical Physics","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S53","Special Subject: Medical Engineering and Medical Physics","G","",,,,,,Y,Y,Y,Y,,,,
"HST.S54","Special Subject: Medical Engineering and Medical Physics","G","",,,,,,Y,Y,Y,,,,,
"HST.S55","Special Subject: Medical Engineering and Medical Physics","G","",,,,,,Y,Y,Y,Y,,,,
"HST.S56","Special Subject: Medical Engineering and Medical Physics","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S57","Special Subject: Medical Engineering and Medical Physics","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S58","Special Subject: Medical Engineering and Medical Physics","G","Permission of instructor",,,,,,,,Y,,"A. Gupta",,,
"HST.S59","Special Subject: Medical Engineering and Medical Physics","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
"HST.S76","Special Subject: Speech and Hearing Sciences","G","Permission of instructor",,,,,,Y,Y,Y,Y,,,,
