Subject Id,Subject Title,Subject Level,Prerequisites,Corequisites,Joint Subjects,Equivalent Subjects,Meets With Subjects,Not Offered Year,Is Offered Fall Term,Is Offered Iap,Is Offered Spring Term,Is Offered Summer Term,Instructors,Comm Req Attribute,Hass Attribute,Gir Attribute
"11.909","Graduate Tutorial","G","",,,,,,Y,,,,"D. Frenchman",,,
"11.910","Doctoral Tutorial","G","",,,,,,Y,,,,"L. Vale",,,
"11.920","Planning in Practice","G","Permission of instructor",,,,,,Y,Y,Y,,"Fall:  M. Daly\nSpring:  M. Daly",,,
"11.960","Independent Study: Real Estate","G","",,,,,,Y,Y,Y,Y,"Spring:  J. Kennedy",,,
"11.961","Independent Study: Real Estate","G","",,,,,,Y,Y,Y,Y,"P. Nesti",,,
"11.962","Fieldwork: Real Estate","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  A. Saiz\nSpring:  A. Saiz",,,
"11.963","Independent Study: Real Estate","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  P. Nesti\nSpring:  P. Nesti",,,
"11.964","Independent Study: Real Estate","G","Permission of instructor",,,,,,Y,Y,Y,Y,"P. Nesti",,,
"11.985","Summer Field Work","G","",,,,,,,,,Y,,,,
"11.S938","Special Subject: Urban Studies and Planning","G","",,,,,,Y,,Y,,"Fall:  L. Bello\nSpring:  J. Newman",,,
"11.S939","Special Subject: Urban Studies and Planning","G","",,,,,,Y,,Y,,"Fall:  C. Zegras\nSpring:  P. Del Tredici",,,
"11.S940","Special Subject: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,,,,"E. Reynolds",,,
"11.S941","Special Subject: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,,,,"E. Reynolds",,,
"11.S942","Special Subject: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,,,,"E. Reynolds",,,
"11.S943","Special Subject: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,,,,"E. Reynolds",,,
"11.S944","Special Subject: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,,,,"E. Reynolds",,,
"11.S945","Special Subject: Urban Studies and Planning","G","Permission of instructor",,,,,,,,Y,,,,,
"11.S946","Special Subject: Urban Studies and Planning","G","Permission of instructor",,,,,,,,Y,,,,,
"11.S947","Special Subject: Urban Studies and Planning","G","Permission of instructor",,,,,,,,Y,,,,,
"11.S948","Special Subject: Urban Studies and Planning","G","Permission of instructor",,,,,,,,Y,,,,,
"11.S949","Special Subject: Urban Studies and Planning","G","Permission of instructor",,,,,,,,Y,,,,,
"11.S950","Special Seminar: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"11.S951","Special Seminar: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"11.S952","Special Seminar: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"11.S953","Special Seminar: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"11.S954","Special Seminar: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"11.S955","Special Seminar: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"11.S956","Special Seminar: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"11.S957","Special Seminar: Urban Studies and Planning","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"11.S958","Special Seminar: Urban Studies and Planning","G","Permission of instructor",,,,,,,,Y,,,,,
"11.S959","Special Seminar: Urban Studies and Planning","G","Permission of instructor",,,,,,,,Y,,,,,
"11.S965","Special Subject: Real Estate","G","Permission of instructor",,,,,,Y,Y,Y,Y,"A. Saiz",,,
"11.S966","Special Subject: Real Estate","G","Permission of instructor",,,,,,Y,Y,Y,Y,"W. Torous",,,
"11.S967","Special Subject: Real Estate","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  K. Shen\nSpring:  K. Shen",,,
"11.S968","Special Seminar: Real Estate","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Spring:  A. Chegut",,,
"11.S969","Special Seminar: Real Estate","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  S. Zheng",,,
"11.S970","Special Seminar: Real Estate","G","Permission of instructor",,,,,,,,Y,,"S. Abrams",,,
"11.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  S. Wellford\nSpring:  S. Wellford",,,
"12.000","Solving Complex Problems","U","",,,,,,Y,,,,"W. Mcgee",,,
"12.001","Introduction to Geology","U","",,,,,,Y,,,,"O. Jagoutz",,,"REST"
"12.002","Introduction to Geophysics and Planetary Science","U","Physics II GIR;Calculus II GIR",,,,,,,,Y,,"L. Royden",,,"REST"
"12.003","Introduction to Atmosphere, Ocean, and Climate Dynamics","U","Calculus II GIR;Physics I GIR",,,,,,Y,,,,"T. Cronin",,,"REST"
"12.005","Applications of Continuum Mechanics to Earth, Atmospheric, and Planetary Sciences","U","Physics II GIR;Calculus II GIR","18.03",,,"12.520",,,,Y,,"B. Hager",,,
"12.006","Nonlinear Dynamics: Chaos","U","18.03,18.032;Physics II GIR",,"2.050[J],18.353[J]",,,,Y,,,,"H. Ronellenfitsch",,,
"12.007","Geobiology: History of Life on Earth","U","",,,,,"2017-2018",,,Y,,,,,
"12.008","Classical Mechanics: A Computational Approach","U","Physics I GIR;18.03;permission of instructor",,,,"6.946[J],8.351[J],12.620[J]","2017-2018",Y,,,,,,,
"12.009","Nonlinear Dynamics: The Natural Environment","U","Physics I GIR;Calculus II GIR","18.03","18.352[J]",,,,,,Y,,"D. Rothman",,,
"12.010","Computational Methods of Scientific Programming","U","Calculus II GIR;Physics I GIR",,,,,,Y,,,,"T. Herring",,,
"12.011","Archaeological Science","U","Chemistry GIR,Physics I GIR",,"3.985[J],5.24[J]",,,,,,Y,,"H. Lechtman",,"HASS-S",
"12.012","MatLab, Statistics, Regression, Signal Processing","U","","18.06",,,"12.444",,Y,,,,"T. Herring",,,
"12.021","Earth Science, Energy, and the Environment","U","Physics I GIR;Calculus I GIR;Chemistry GIR",,,,,,Y,,,,"B. Hager",,,
"12.031A","Fundamentals of Ecology I","U","",,"1.018A[J],7.30A[J]",,,,Y,,,,"O. Cordero Sanchez",,,
"12.031B","Fundamentals of Ecology II","U","1.018A",,"1.018B[J],7.30B[J]",,,,Y,,,,"O. Cordero Sanchez",,,
"12.086","Modeling Environmental Complexity","U","18.03",,,,"12.586",,Y,,,,"D. Rothman",,,
"12.090","Current Topics in Earth, Atmospheric, and Planetary Sciences","U","Permission of instructor",,,,,,Y,,,,"G. Fournier",,,
"12.091","Current Topics in Earth, Atmospheric, and Planetary Sciences","U","Permission of instructor",,,,,"2018-2019",,Y,,,"G. Fournier",,,
"12.092","Current Topics in Geology and Geochemistry","U","",,,,,,Y,Y,Y,,,,,
"12.093","Current Topics in Geology and Geochemistry","U","Permission of instructor",,,,,,Y,,Y,,"K. Bergmann",,,
"12.094","Current Topics in Geophysics","U","Permission of instructor",,,,,,Y,Y,Y,,,,,
"12.095","Current Topics in Geophysics","U","Permission of instructor",,,,,"2018-2019",,,Y,,"F.D. Morgan",,,
"12.096","Current Topics in Atmospheric Science and Oceanography","U","Permission of instructor",,,,,,Y,Y,Y,,,,,
"12.097","Current Topics in Atmospheric Science and Oceanography","U","Permission of instructor",,,,,,Y,,,,"W. Mcgee",,,
"12.098","Current Topics in Planetary Science","U","Permission of instructor",,,,,,Y,,,,,,,
"12.099","Current Topics in Planetary Science","U","Permission of instructor",,,,,,Y,,,,,,,
"12.102","Environmental Earth Science","U","",,,,,,Y,,,,,,,"REST"
"12.104","Geochemistry of the Earth and Planets","U","Calculus II GIR",,,,,"2018-2019",Y,,,,"S. Ono",,,
"12.108","Structure of Earth Materials","U","Chemistry GIR",,,,,"2017-2018",Y,,,,,,,
"12.109","Petrology","U","12.108",,,,,"2017-2018",,,Y,,,,,
"12.11","Nature's Sandbox: A Record of Great Moments in Earth History","U","",,,,,"2017-2018",,Y,,,,,,
"12.110A","Sedimentary Environments","U","12.11,12.001",,,,"12.465A",,,,Y,,"K. Bergmann",,,"LAB2"
"12.110B","Sedimentology in the Field","U","12.110A",,,,"12.465B",,,,Y,,"K. Bergmann",,,"LAB2"
"12.113","Structural Geology","U","12.001",,,,,,Y,,,,"H. Faul",,,
"12.115","Field Geology","U","12.113",,,,,"2018-2019",,Y,,,"O. Jagoutz",,,"LAB2"
"12.116","Analysis of Geologic Data","U","12.115",,,,,,,,Y,,"O. Jagoutz",,,"LAB2"
"12.117A","Field Geobiology I","U","","12.001,12.007",,,"12.487A","2018-2019",,,Y,,"T. Bosak",,,
"12.117B","Field Geobiology II","U","12.117A",,,,"12.487B","2018-2019",,,Y,,"T. Bosak",,,
"12.119","Analytical Techniques for Studying Environmental and Geologic Samples","U","",,,,,,,,Y,,"E. Boyle",,,"LAB"
"12.120","Environmental Earth Science Field Course","U","Permission of instructor",,,,,,,Y,,,,,,
"12.141","Electron Microprobe Analysis","U","",,,,,,,Y,,,"N. Chatterjee",,,
"12.158","Molecular Biogeochemistry","U","Permission of instructor",,,,"12.458","2017-2018",Y,,,,,,,
"12.163","Geomorphology","U","12.001;Physics I GIR;Calculus I GIR;permission of instructor",,,,"12.463","2018-2019",Y,,,,"J. Perron",,,
"12.170","Essentials of Geology","U","Physics II GIR;Calculus II GIR;permission of instructor",,,,"12.470",,Y,,,,,,,
"12.174","Biogeochemistry of Natural and Perturbed Systems","U","Chemistry GIR",,,,,"2017-2018",Y,,,,,,,
"12.177","Astrobiology, Origins and Early Evolution of Life","U","Chemistry GIR,Biology GIR,permission of instructor",,,,"12.477","2017-2018",Y,,,,"G. Fournier",,,
"12.201","Essentials of Global Geophysics","U","Physics II GIR;18.03",,,,"12.501","2017-2018",Y,,,,,,,
"12.207","Nonlinear Dynamics: Continuum Systems","U","18.03,18.032;Physics II GIR",,"1.062[J],18.354[J]",,"18.3541",,,,Y,,"L. Bourouiba",,,
"12.213","Alternate Energy Sources","U","",,,,,,,Y,,,,,,
"12.214","Essentials of Applied Geophysics","U","18.03",,,,"12.507","2017-2018",Y,,,,,,,
"12.300","Global Change Science","U","18.03",,"1.071[J]",,,"2017-2018",Y,,,,,,,
"12.301","Climate Science","U","Chemistry GIR,18.03,permission of instructor",,,,"12.842",,Y,,,,"K. Emanuel",,,
"12.306","Atmospheric Physics and Chemistry","U","5.60,5.61;18.075;permission of instructor",,,,"10.571[J],12.806[J]",,,,Y,,"R. Prinn",,,
"12.307","Weather and Climate Laboratory","U","Calculus II GIR;Physics I GIR",,,,,,,,Y,,"L. Illari, J. Marshall",,,"LAB"
"12.310","An Introduction to Weather Forecasting","U","Physics I GIR;Calculus I GIR",,,,,,,Y,,,"L. Illari",,,
"12.315","Atmospheric Radiation and Convection","U","12.390,permission of instructor",,,,"12.815",,,,Y,,"T. Cronin",,,
"12.318","Introduction to Atmospheric Data and Large-scale Dynamics","U","","12.390",,,"12.818",,Y,,,,"L. Illari",,,
"12.320A","Introduction to Hydrology and Water Resources","U","1.060A","1.061A;1.106","1.070A[J]",,,,Y,,,,"D. Entekhabi",,,
"12.320B","Introduction to Hydrology Modeling","U","1.070A",,"1.070B[J]",,,,Y,,,,"D. Entekhabi",,,
"12.330","Fluid Physics","U","8.044,5.60,permission of instructor",,"8.292[J]",,,"2017-2018",,,Y,,,,,
"12.333","Atmospheric Dynamics","U","12.003;8.03;18.03;permission of instructor",,,,,,Y,,,,,,,
"12.335","Experimental Atmospheric Chemistry","U","Chemistry GIR",,,,"12.835",,Y,,,,"R. Prinn",,,"LAB"
"12.336","Air Pollution","U","18.03",,"1.085[J]",,,,Y,,,,"C. Heald",,,
"12.338","Aerosol and Cloud Microphysics and Chemistry","U","12.335,12.336,permission of instructor",,,,"1.842[J],12.814[J]",,,,Y,,"D. Cziczo",,,
"12.340","Global Warming Science","U","Calculus I GIR,Physics I GIR,permission of instructor","5.60",,,,,,,Y,,,,,
"12.346","Global Environmental Negotiations","U","Permission of instructor",,"IDS.062[J]",,"12.846[J],IDS.525[J]","2017-2018",Y,,,,,,,
"12.348","Global Climate Change: Economics, Science, and Policy","U","Calculus II GIR;5.60;14.01;permission of instructor",,"15.026[J]",,"12.848[J],15.023[J]","2017-2018",,,Y,,,,,
"12.349","Mechanisms and Models of the Global Carbon Cycle","U","Calculus II GIR;Physics I GIR",,,,"12.849",,,,Y,,"M. Follows",,,
"12.372","Elements of Modern Oceanography","U","Permission of instructor",,,,"12.702",,Y,,,,"J. Westwater",,,
"12.373","Field Oceanography","U","Biology GIR;Chemistry GIR;permission of instructor",,,,"12.777",,,,Y,,"A. Babbin",,,
"12.377","The History of Earth's Climate","U","Permission of instructor",,,,"12.707","2017-2018",,,Y,,,,,
"12.385","Science, Politics, and Environmental Policy","U","Permission of instructor",,,,"11.373[J],12.885[J]","2017-2018",Y,,,,,,,
"12.386","Environment and History","U","",,"21H.185[J]",,,,Y,,,,"H. Ritvo, S.Solomon","CI-H","HASS-S",
"12.387","People and the Planet:  Environmental Governance and Science","U","",,"15.874[J],IDS.063[J]",,,,Y,,,,"S. Solomon",,,
"12.390","Fluid Dynamics of the Atmosphere and Ocean","U","12.003",,,,"12.800",,Y,,,,"J. Westwater",,,
"12.400","The Solar System","U","Physics I GIR",,,,,,,,Y,,,,,"REST"
"12.402","Introduction to Astronomy","U","Physics I GIR",,"8.282[J]",,,,,,Y,,"A. Frebel",,,"REST"
"12.409","Hands-On Astronomy: Observing Stars and Planets","U","",,,,,,,,Y,,"A. Bosh",,,
"12.410","Observational Techniques of Optical Astronomy","U","8.282J,12.402J,12.409,other introductory astronomy course","8.03","8.287[J]",,,,Y,,,,"R. Binzel",,,"LAB"
"12.411","Astronomy Field Camp","U","12.410,8.287",,,,,,,Y,,,"A. Bosh",,,
"12.420","Physics and Chemistry of the Solar System","U","12.002,permission of instructor",,,,"12.601","2018-2019",Y,,,,"B. Weiss",,,
"12.422","Planetary Atmospheres","U","12.003,permission of instructor",,,,"12.622",,,,Y,,"D. Cziczo",,,
"12.425","Extrasolar Planets: Physics and Detection Techniques","U","8.03;18.03",,"8.290[J]",,"12.625",,Y,,,,"S. Seager",,,"REST"
"12.43","Space Systems Engineering","U","Permission of instructor",,"16.83[J]",,,,Y,,,,"D. Miller",,,
"12.431","Space Systems Development","U","Permission of instructor",,"16.831[J]",,,"2018-2019",,,Y,,"D.W. Miller; R.P. Binzel; J.A. Hoffman",,,"LAB"
"12.UR","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.URG","Undergraduate Research","U","",,,,,,Y,Y,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.IND","Independent Study","U","12.TIP",,,,,,Y,Y,Y,Y,,,,
"12.TIP","Thesis Preparation","U","",,,,,,Y,,Y,,"Fall:  J. Connor\nSpring:  J. Connor",,,
"12.THU","Undergraduate Thesis","U","12.TIP",,,,,,Y,Y,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.44","Practical Work Experience","G","",,,,,"2018-2019",Y,Y,Y,,"M. Jordan",,,
"12.440","Collaborative Seminar in Geology and Geophysics","G","Permission of instructor",,,,,,Y,,Y,,,,,
"12.441","Collaborative Seminar in Geology and Geophysics","G","Permission of instructor",,,,,,Y,,Y,,,,,
"12.442","Collaborative Seminar in Planetary Science","G","Permission of instructor",,,,,,Y,,Y,,,,,
"12.443","Collaborative Seminar in Planetary Science","G","Permission of instructor",,,,,,Y,,Y,,,,,
"12.444","MatLab, Statistics, Regression, Signal Processing","G","18.06",,,,"12.012",,Y,,,,,,,
"12.445","Communication in the Earth, Atmospheric, and Planetary Sciences","G","Permission of instructor",,,,,"2018-2019",,,Y,,"F. Morgan",,,
"12.446","Teaching Experience in EAPS","G","",,,,,,Y,,Y,,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.448","Collaborative Seminar in Atmospheres, Oceans and Climate","G","Permission of instructor",,,,,,Y,,Y,,,,,
"12.449","Collaborative Seminar in Atmospheres, Oceans and Climate","G","Permission of instructor",,,,,,Y,,Y,,,,,
"12.THG","Graduate Thesis","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.450","Seminar in Geology and Geochemistry","G","Permission of instructor",,,,,,,,Y,,,,,
"12.451","Seminar in Regional Tectonics","G","Permission of instructor",,,,,,Y,,Y,,,,,
"12.453","Crosby Lectures in Geology","G","Permission of instructor",,,,,,Y,,Y,,,,,
"12.454","Crosby Lectures in Geology","G","Permission of instructor",,,,,,Y,,Y,,,,,
"12.456","Seminar in Rock Mechanics","G","Permission of instructor",,,,,,,,Y,,,,,
"12.458","Molecular Biogeochemistry","G","Permission of instructor",,,,"12.158","2017-2018",Y,,,,,,,
"12.460","Current Research in Geology and Geochemistry","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.461","Current Research in Geology and Geochemistry","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.463","Geomorphology","G","12.001;Physics I GIR;Calculus I GIR;permission of instructor",,,,"12.163","2018-2019",Y,,,,,,,
"12.465A","Sedimentary Environments","G","Permission of instructor",,,,"12.110A",,,,Y,,,,,
"12.465B","Sedimentology in the Field","G","12.456,permission of instructor",,,,"12.110B",,,,Y,,,,,
"12.467","Seminar in Geomorphology","G","Permission of instructor",,,,,,,,Y,,"J. Perron",,,
"12.470","Essentials of Geology","G","Physics II GIR;Calculus II GIR;permission of instructor",,,,"12.170",,Y,,,,,,,
"12.471","Essentials of Geobiology","G","",,,,,"2017-2018",Y,,,,,,,
"12.473","Paleomagnetism and Planetary Magnetism","G","12.002;18.03;permission of instructor",,,,,"2017-2018",Y,,,,,,,
"12.474","Origin and Evolution of the Earth's Crust","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"12.475","Plate Tectonics and Continental Deformation","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"12.476","Radiogenic Isotope Geology","G","Permission of instructor",,,,,,,,Y,,,,,
"12.477","Astrobiology, Origins and Early Evolution of Life","G","Permission of instructor",,,,"12.177","2017-2018",Y,,,,"G. Fournier",,,
"12.480","Thermodynamics for Geoscientists","G","5.60,3.046",,,,,"2017-2018",,,Y,,,,,
"12.481","Advanced Field Geology I",,"12.113;12.114",,,,,,,,,,,,,
"12.482","Advanced Field Geology II","G","12.481",,,,,"2018-2019",,Y,,,"O. Jagoutz",,,
"12.484","Directed Field Studies","G","Permission of instructor",,,,,,,Y,,,,,,
"12.485","Advanced Directed Field Studies","G","12.484",,,,,,,Y,,,,,,
"12.486","Advanced Igneous Petrology","G","Permission of instructor",,,,,"2018-2019",Y,,,,"T. Grove",,,
"12.487A","Field Geobiology I","G","Permission of instructor",,,,"12.117A","2018-2019",,,Y,,,,,
"12.487B","Field Geobiology II","G","Permission of instructor",,,,"12.117B","2018-2019",,,Y,,,,,
"12.492","Fundamentals of Stable Isotope Fractionation","G","",,,,,"2017-2018",Y,,,,,,,
"12.493","Microbial Genetics and Evolution","G","7.03,7.05,permission of instructor",,"1.87[J],7.493[J],20.446[J]",,,,Y,,,,"A. D. Grossman, E. Alm",,,
"12.501","Essentials of Global Geophysics","G","Physics II GIR;18.03",,,,"12.201","2017-2018",Y,,,,,,,
"12.507","Essentials of Applied Geophysics","G","18.03",,,,"12.214","2017-2018",Y,,,,,,,
"12.510","Introduction to Seismology","G","18.075,18.085",,,,,,,,Y,,"R. Van Der Hilt and F. Brenguier",,,
"12.511","Field Geophysics","G","",,,,,"2018-2019",,Y,,,"F. Morgan",,,
"12.512","Field Geophysics Analysis","G","12.511",,,,,"2018-2019",,,Y,,"F. Morgan",,,
"12.515","Data and Models","G","18.075,18.085",,,,,"2017-2018",Y,,,,,,,
"12.520","Geodynamics","G","18.075,18.085",,,,"12.005",,,,Y,,"B. Hager",,,
"12.521","Computational Geophysical Modeling","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"12.522","Geological Fluid Mechanics","G","8.03;18.075,18.085",,,,,,Y,,,,,,,
"12.524","Mechanical Properties of Rocks","G","8.03;18.03",,,,,"2017-2018",Y,,,,,,,
"12.525","Mechanisms of Faulting and Earthquakes","G","Permission of instructor",,,,,"2018-2019",,,Y,,"J. Westwater",,,
"12.533","Rock Physics","G","Permission of instructor",,,,,,,,Y,,"F. Morgan",,,
"12.540","Principles of Global Positioning System","G","Physics I GIR;Calculus II GIR;18.06",,,,,"2017-2018",,,Y,,,,,
"12.552","Advanced Seismology: Theory and Applications of Seismic Imaging","G","12.510",,,,,"2017-2018",,,Y,,,,,
"12.560","Advanced Seminar in Exploration Geophysics","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"12.561","Advanced Seminar in Exploration Geophysics","G","Permission of instructor",,,,,,Y,Y,Y,,,,,
"12.570","Topical Issues in  Global Geophysics","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"12.571","Seminar in Geophysics","G","Permission of instructor",,,,,,Y,,,,,,,
"12.580","Current Research in Geophysics","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.581","Current Research in Geophysics","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.586","Modeling Environmental Complexity","G","18.03,permission of the instructor",,,,"12.086",,Y,,,,,,,
"12.601","Essentials of Planetary Science","G","8.03;18.03",,,,"12.420","2018-2019",Y,,,,,,,
"12.602","Asteroids and Small Bodies","G","Physics II GIR;18.03",,,,,"2017-2018",Y,,,,,,,
"12.603","Solar System Dynamics","G","Permission of instructor",,,,,"2018-2019",,,Y,,"J. Wisdom",,,
"12.611","Advanced Planetary Observations","G","Permission of instructor",,,,,,,Y,,,"A. Bosh",,,
"12.620","Classical Mechanics: A Computational Approach","G","Physics I GIR;18.03;permission of instructor",,"6.946[J],8.351[J]",,"12.008","2017-2018",Y,,,,,,,
"12.622","Planetary Atmospheres","G","Permission of instructor",,,,"12.422",,,,Y,,,,,
"12.625","Extrasolar Planets: Physics and Detection Techniques","G","8.03;18.03",,,,"8.290[J],12.425[J]",,Y,,,,,,,
"12.650","Current Topics in Planetary Science",,"Permission of instructor",,,,,,,,,,"J. Wisdom",,,
"12.652","Current Topics in Planetary Science","G","Permission of instructor",,,,,,Y,,Y,,,,,
"12.690","Current Research in Planetary Science","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.691","Current Research in Planetary Science","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.701","Classic Papers in Physical Oceanography","G","",,,,,,,,Y,,"J. Westwater",,,
"12.702","Elements of Modern Oceanography","G","",,,,"12.372",,Y,,,,"J. Westwater",,,
"12.703","Presenting Scientific Research","G","",,,,,,Y,,,,"J. Westwater",,,
"12.707","The History of Earth's Climate","G","Permission of instructor",,,,"12.377","2017-2018",,,Y,,,,,
"12.708","Seminar in Paleoclimatology","G","Permission of instructor",,,,,,Y,,,,"J. Westwater",,,
"12.710","Geological Oceanography",,"Permission of instructor",,,,,,,,,,"J. Westwater",,,
"12.712","Advanced Marine Seismology","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"12.714","Computational Data Analysis","G","18.03",,,,,"2018-2019",,,Y,,"T. Herring",,,
"12.716","Essentials of Oceanic Petrology","G","12.710,permission of instructor",,,,,,,,Y,,"J. Westwater",,,
"12.717","Coastal Geomorphology","G","Permission of instructor",,,,,"2017-2018",,,Y,,,,,
"12.718","Kinetics and Mass Transport","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"12.721","Current Research in Marine Geology and Geophysics at Woods Hole","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  J. Westwater\nSpring:  J. Westwater",,,
"12.722","Current Research in Chemical Oceanography at Woods Hole","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  J. Westwater\nSpring:  J. Westwater",,,
"12.723","Current Research in Biological Oceanography at Woods Hole","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  J. Westwater\nSpring:  J. Westwater",,,
"12.724","Current Research in Marine Geology and Geophysics at Woods Hole","G","Permission of instructor",,,,,,Y,Y,Y,Y,"J. Westwater",,,
"12.725","Current Research in Chemical Oceanography","G","Permission of instructor",,,,,,Y,Y,Y,Y,"J. Westwater",,,
"12.726","Current Research in Biological Oceanography at Woods Hole","G","Permission of instructor",,,,,,Y,Y,Y,Y,"Fall:  J. Westwater\nSpring:  J. Westwater",,,
"12.730","Current Research in Marine Geology and Geophysics at MIT","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.731","Current Research in Marine Geology and Geophysics at MIT","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.732","Current Research in Biological Oceanography at MIT","G","Permission of instructor",,,,,,Y,Y,Y,Y,"M. Jordan",,,
"12.733","Current Research in Biological Oceanography at MIT","G","Permission of instructor",,,,,,Y,Y,Y,Y,"M. Jordan",,,
"12.735","Current Research in Chemical Oceanography at MIT","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.736","Current Research in Chemical Oceanography at MIT","G","Permission of instructor",,,,,,Y,,Y,Y,"Fall:  M. Jordan\nSpring:  M. Jordan",,,
"12.739","Marine Microbiology and Biogeochemistry","G","",,,,,"2018-2019",Y,,,,"J. Westwater",,,
"12.740","Paleoceanography","G","Permission of instructor",,,,,"2018-2019",,,Y,,"E. Boyle",,,
"12.741","Marine Bioinorganic Chemistry","G","Permission of Instructor",,,,,"2018-2019",,,Y,,"J. Westwater",,,
"12.742","Marine Chemistry","G","Permission of instructor",,,,,,Y,,,,"J. Westwater",,,
"12.743","Geochemistry of Marine Sediments","G","Chemistry GIR;5.60",,,,,"2017-2018",,,Y,,,,,
"12.744","Marine Isotope Chemistry","G","Permission of the instructor",,,,,"2017-2018",Y,,,,,,,
"12.746","Marine Organic Geochemistry","G","Permission of instructor",,,,,"2018-2019",,,Y,,"J. Westwater",,,
"12.747","Modeling, Data Analysis, and Numerical Techniques for Geochemistry","G","Permission of instructor",,,,,"2017-2018",Y,,,,,,,
"12.749","Solid Earth Geochemistry","G","Permission of instructor",,,,,"2018-2019",,,Y,,"J. Westwater",,,
"12.751","Seminar in Oceanography at Woods Hole","G","Permission of instructor",,,,,,,,Y,,"J. Westwater",,,
"12.752","Seminar in Oceanography at Woods Hole","G","Permission of instructor",,,,,,,,Y,,"J. Westwater",,,
"12.753","Seminar in Oceanography at Woods Hole","G","Permission of instructor",,,,,,,,Y,,"J. Westwater",,,
"12.754","Seminar in Oceanography at Woods Hole","G","Permission of instructor",,,,,,,,Y,,"J. Westwater",,,
"12.755","Seminar in Oceanography at Woods Hole","G","Permission of instructor",,,,,,,,Y,,"J. Westwater",,,
"12.756","Seminar in Oceanography at Woods Hole","G","Permission of instructor",,,,,,,,Y,,"J. Westwater",,,
"12.757","Seminar in Oceanography at Woods Hole","G","Permission of instructor",,,,,,,,Y,,"J. Westwater",,,
"12.758","Seminar in Oceanography at Woods Hole","G","Permission of instructor",,,,,,,,Y,,"J. Westwater",,,
"12.759","Seminar in Oceanography at Woods Hole","G","Permission of instructor",,,,,,,,Y,,"J. Westwater",,,
"12.760","Seminar in Marine Geology and Geophysics at MIT","G","Permission of instructor",,,,,,Y,,Y,,,,,
"12.761","Seminar in Marine Geology and Geophysics at MIT","G","Permission of instructor",,,,,,Y,,Y,,,,,
